ep,reward,delay,energy,succ
357,6921.0070,1.0528,358.4752,5051
358,6115.9062,1.1104,349.7359,4693
359,5464.7396,1.1772,338.9793,4418
360,5670.1315,1.1537,340.1369,4499
361,6513.3534,1.0959,349.6486,4877
362,5338.0368,1.1864,339.7157,4365
363,6252.6237,1.1169,347.2083,4764
364,5556.3071,1.1654,342.3294,4457
365,5829.4131,1.1513,343.9765,4582
366,6308.5250,1.1004,350.8629,4781
367,6527.4960,1.0858,350.9998,4876
368,6081.8518,1.1215,346.3920,4682
369,5597.9520,1.1577,341.5291,4469
370,6471.1433,1.0988,351.0972,4861
371,5856.0336,1.1413,345.1152,4587
372,5963.1244,1.1335,346.6296,4635
373,5628.3585,1.1482,343.1029,4477
374,6435.5972,1.0911,352.0379,4837
375,6268.6105,1.1121,349.0393,4770
376,5713.4949,1.1532,340.6716,4521
377,5983.3202,1.1286,347.1705,4641
378,6283.4769,1.1038,349.6434,4770
379,6074.3265,1.1233,347.6935,4682
380,6067.7538,1.1283,348.5424,4685
381,6128.5675,1.1229,347.2034,4708
382,6253.9568,1.1113,351.8348,4766
383,5319.8712,1.1745,339.0626,4343
384,6780.5151,1.0755,354.1368,4997
385,5786.0479,1.1484,343.0630,4556
386,5675.4525,1.1490,344.8284,4504
387,6303.4028,1.1028,351.0036,4781
388,6270.4829,1.1110,344.4859,4763
389,5514.3219,1.1659,340.6045,4434
390,5948.8665,1.1357,343.9123,4626
391,6284.4583,1.1113,350.3259,4779
392,5786.2910,1.1522,345.7522,4564
393,6352.0733,1.1075,347.6740,4805
394,5581.3843,1.1622,341.4167,4465
395,5977.4008,1.1325,348.5014,4644
396,5983.8154,1.1264,347.8077,4640
397,6189.1286,1.1244,344.6979,4736
398,6355.1265,1.1022,348.1359,4802
399,5431.4726,1.1842,337.3885,4406
400,6148.8740,1.1088,350.5017,4709
401,5999.2109,1.1204,346.0292,4639
402,5721.1272,1.1552,339.5218,4525
403,6452.2694,1.0822,351.0947,4835
404,5800.3205,1.1422,344.4371,4559
405,5515.8140,1.1625,342.4096,4434
406,5942.3424,1.1232,348.4030,4617
407,5510.3684,1.1583,343.6741,4429
408,6102.7657,1.1278,345.2373,4697
409,6058.6465,1.1292,344.3368,4675
410,5017.4415,1.2037,333.0409,4212
411,6159.5758,1.1173,349.9420,4722
412,5850.5082,1.1515,341.4757,4589
413,6248.7245,1.1111,347.0534,4756
414,5501.8840,1.1741,339.9480,4435
415,6089.4469,1.1183,346.6721,4683
416,5525.7871,1.1763,339.8858,4449
417,5659.4940,1.1578,340.9725,4499
418,6360.6752,1.1109,352.5214,4820
419,5674.4608,1.1592,342.3745,4510
420,6004.4638,1.1367,346.0661,4658
421,5859.8023,1.1487,343.5844,4594
422,5575.8215,1.1667,340.9584,4466
423,5962.6719,1.1273,346.2574,4628
424,6153.9685,1.1175,347.6990,4716
425,5890.0124,1.1360,345.9910,4600
426,5739.8209,1.1580,344.7445,4545
427,6259.4424,1.1102,351.4045,4767
428,6124.8435,1.1220,346.3898,4704
429,6001.7254,1.1295,345.7724,4649
430,6201.2278,1.1154,347.9995,4738
431,6071.9503,1.1318,346.8053,4688
432,5802.7958,1.1515,344.7390,4570
433,5839.8491,1.1369,344.7628,4574
434,6088.3222,1.1272,347.7662,4693
435,5804.5618,1.1397,346.6777,4562
436,5922.3112,1.1292,345.7905,4609
437,6258.3750,1.1053,349.6983,4759
438,5961.4326,1.1263,347.3420,4628
439,6543.7221,1.0904,356.5188,4897
440,6108.3584,1.1224,348.2692,4699
441,5871.3532,1.1453,342.7112,4595
442,6208.4371,1.1149,349.2675,4743
443,6110.7517,1.1216,346.0297,4696
444,6418.2337,1.0932,353.1492,4832
445,6351.0739,1.1031,348.2657,4801
446,5932.1560,1.1357,344.8348,4619
447,6057.7559,1.1238,348.2215,4675
448,6234.9212,1.1124,350.7453,4756
449,6240.7689,1.1059,349.7793,4751
450,5685.7104,1.1573,341.8901,4513
451,6560.9513,1.0923,349.4528,4897
452,5983.1403,1.1489,341.6701,4653
453,6267.5239,1.1144,346.5856,4768
454,5754.1222,1.1535,344.2954,4547
455,6688.3479,1.0849,350.6456,4955
456,6352.4143,1.0936,351.4596,4797
457,6007.0964,1.1272,351.5113,4658
458,5431.6496,1.1714,338.5123,4395
459,6636.1663,1.0784,353.0170,4926
460,5462.9621,1.1697,339.2060,4410
461,6426.9686,1.0898,353.8205,4834
462,5460.8004,1.1777,341.2747,4420
463,6226.9573,1.1205,346.7060,4754
464,5986.4944,1.1260,347.1764,4640
465,6192.2430,1.1115,345.6001,4726
466,6150.0910,1.1214,346.3864,4716
467,5630.4161,1.1623,339.0079,4486
468,5621.4686,1.1653,342.6155,4490
469,6226.2013,1.1066,348.8950,4743
470,6452.4449,1.0908,350.6247,4843
471,5995.6829,1.1301,344.7314,4645
472,6338.8969,1.1067,349.2103,4800
473,5852.0118,1.1535,343.0257,4594
474,6163.3056,1.1112,349.4158,4717
475,5665.2399,1.1546,343.1895,4502
476,6262.3894,1.1059,347.9090,4759
477,6269.3839,1.1136,349.8054,4773
478,5528.7837,1.1621,340.3194,4437
479,6144.2560,1.1129,347.9532,4707
480,6158.3937,1.1178,347.3120,4718
481,6145.0363,1.1171,348.9542,4713
482,6633.8083,1.0791,354.0010,4927
483,5455.0375,1.1681,339.5912,4405
484,7143.5346,1.0339,359.5416,5145
485,6812.4066,1.0675,354.8936,5006
486,5662.4454,1.1520,341.1569,4495
487,6693.4513,1.0724,355.2321,4952
488,6169.5207,1.1199,348.2462,4727
489,6137.0314,1.1208,347.8146,4711
490,6509.4093,1.0805,353.8820,4866
491,5764.3404,1.1438,345.3221,4544
492,6489.7812,1.0852,354.6344,4862
493,6132.6666,1.1198,347.9275,4708
494,5721.5244,1.1454,342.5777,4520
495,6094.9250,1.1251,343.5994,4688
496,5947.5688,1.1313,346.6339,4625
497,6506.1183,1.0941,349.9039,4872
498,5979.9845,1.1272,347.2133,4638
