ep,reward,delay,energy,succ
573,5607.6939,1.1464,343.1793,4465
574,4696.2056,1.2157,334.1234,4065
575,5045.6167,1.2040,335.4497,4230
576,5332.8060,1.1864,336.1180,4357
577,5032.3815,1.2085,333.5348,4225
578,5365.2405,1.1790,340.2285,4372
579,5232.4437,1.1968,335.9724,4317
580,4939.7902,1.1929,338.1571,4170
581,5058.2261,1.2086,336.1584,4242
582,5183.9436,1.1930,336.6871,4290
583,5327.9398,1.1806,338.9547,4353
584,5215.8693,1.1981,336.6639,4311
585,5381.8030,1.1811,340.0147,4382
586,5176.7662,1.2011,335.6664,4293
587,5329.1717,1.1769,339.0054,4350
588,5040.1964,1.1890,337.2649,4215
589,5274.1829,1.1867,336.8378,4329
590,5498.0418,1.1722,341.1955,4433
591,5279.4834,1.1823,339.9428,4332
592,4978.2602,1.2223,333.6915,4212
593,5127.9494,1.1952,335.8600,4263
594,5498.9574,1.1766,339.2710,4435
595,5392.4253,1.1721,339.1511,4377
596,4854.0720,1.2146,335.5551,4145
597,5227.6240,1.1940,336.1210,4312
598,5045.1207,1.2041,334.9257,4229
599,5110.5690,1.2040,335.7977,4263
600,4642.2351,1.2369,329.9914,4053
601,5206.8893,1.2010,336.3487,4309
602,5208.4891,1.1960,337.1400,4306
603,5012.0008,1.2055,335.6618,4215
604,5291.9963,1.1827,338.8891,4337
605,4937.3929,1.2215,333.2229,4190
606,5448.3551,1.1735,338.8558,4406
607,4671.9193,1.2255,333.7044,4062
608,5342.7338,1.1961,337.0425,4373
609,4947.0424,1.2015,337.3267,4181
610,5021.7566,1.2062,332.6179,4216
611,5321.1071,1.1919,338.3810,4360
612,5016.5279,1.2018,336.6044,4215
613,4978.9898,1.2091,335.5771,4202
614,5070.8622,1.2027,335.2722,4241
615,5107.9478,1.1963,337.1551,4256
616,5138.6197,1.2040,335.7925,4277
617,4923.7714,1.2132,333.9404,4176
618,4874.8435,1.2178,334.5273,4157
619,4954.3199,1.2080,335.2571,4188
620,5030.3565,1.1960,336.5659,4216
621,5084.3421,1.2007,336.1150,4247
622,5301.1667,1.1866,338.5388,4345
623,5371.0947,1.1818,339.1130,4376
624,4932.0977,1.2068,336.7831,4178
625,5330.1014,1.1943,337.7726,4366
626,5067.8115,1.2051,335.3053,4242
627,4843.8351,1.2169,334.1088,4140
628,4992.1850,1.2132,335.1347,4212
629,5252.2145,1.1882,337.1383,4320
630,5415.8749,1.1688,339.4854,4386
631,4892.7957,1.2149,333.1089,4161
632,5525.9626,1.1680,340.6892,4442
633,5120.8540,1.1941,336.9549,4260
634,5217.3730,1.1951,334.7942,4306
635,5018.8930,1.1991,336.9680,4214
636,5248.0401,1.1840,336.6851,4313
637,5333.4856,1.1913,338.6405,4366
638,4884.6525,1.2043,334.2420,4148
639,5427.5988,1.1754,339.1961,4398
640,4969.8985,1.2039,334.1051,4190
641,5264.8540,1.1883,339.5156,4330
642,5306.0388,1.1898,334.8106,4345
643,4991.2947,1.2109,335.6598,4210
644,5010.3729,1.2035,335.5509,4212
645,5131.0483,1.2036,335.2515,4272
646,5235.1389,1.1980,336.9741,4321
647,5231.8713,1.1873,337.8307,4310
648,5318.3794,1.1910,335.2273,4353
649,5073.6004,1.1926,337.7418,4236
650,5155.7466,1.1962,336.6336,4279
651,4936.0920,1.2039,336.6878,4177
652,5136.6792,1.1973,336.9220,4271
653,4991.3510,1.2080,334.2395,4205
654,4957.1420,1.2098,335.0858,4191
655,5076.8442,1.1935,336.6968,4237
656,5541.3365,1.1742,338.7355,4453
657,5269.4751,1.1908,337.0023,4331
658,5234.8358,1.2013,334.1908,4320
659,5109.3052,1.1945,337.8998,4256
660,5180.7462,1.1944,336.1778,4289
661,5430.2349,1.1823,338.4164,4405
662,4876.8101,1.2138,333.2067,4152
663,5198.4288,1.1980,336.5484,4302
664,5300.0038,1.1850,336.6359,4340
665,5081.0951,1.1993,334.7390,4242
666,5058.2355,1.2080,335.8888,4241
667,5205.8615,1.1898,338.1528,4300
668,5023.7473,1.2080,334.7223,4222
